Event	ID	Name			Wwise Object Path	Notes
	1481395815	Play_lunarlancer_ablty_moon_level_01			\Abilities\fld_Abilities\Class Abilities\Class 11 - Lunar Lancer\Play_lunarlancer_ablty_moon_level_01	
	1482606764	Play_sfx_block_acid_loop			\Foley\fld_Foley\Liquid Blocks\Acid\Play_sfx_block_acid_loop	
	1483133496	Play_fts_mnt_md_spidermech_run			\Foley\fld_Foley\_MOUNTS\mnt_md_spider\mnt_md_spidermech\Play_fts_mnt_md_spidermech_run	DEFAULT footstep movement sound. This loops and is not tied to animation. Can control the speed via RTPC : fts_movement_speed
	1484734034	Stop_mob_minion_tombraiser_golem_persistent_loop			\Abilities\fld_Abilities\Class Abilities\Class 10 - Tomb Raiser\Minion\minion_tombraiser\minion_tombraiser_golem\Stop_mob_minion_tombraiser_golem_persistent_loop	
	1488044925	Play_lunarlancer_flame_ablty_spear_throw_land			\Abilities\fld_Abilities\Class Abilities\Class 11 - Lunar Lancer\NPC\Fire\Play_lunarlancer_flame_ablty_spear_throw_land	
	1488048121	Play_fx_shadowinvsn_projectile_fly			\Foley\fld_Foley\Props\prop_Shadow_Invasion\Play_fx_shadowinvsn_projectile_fly	Projectile flying sound
	1490889268	Play_ablty_geode_critter_health_land			\Abilities\fld_Abilities\_Common\_GEODE\Critters\Play_ablty_geode_critter_health_land	
	1491320675	Play_lunarlancer_ablty_melee_swing_END_SWING			\Abilities\fld_Abilities\Class Abilities\Class 11 - Lunar Lancer\NPC\Play_lunarlancer_ablty_melee_swing_END_SWING	
	1494010230	Play_ablty_blast_jump_explosion			\Abilities\fld_Abilities\Class Abilities\Class 01 - Gun slinger\Class 01 - Gun slinger NPC\Play_ablty_blast_jump_explosion	Has jump sound built in only for player version.
	1498504887	Play_ablty_armback_punch			\Abilities\fld_Abilities\Weapons\Play_ablty_armback_punch	Use rtpc on creature's attack to set the delay.
	1501008573	Stop_mnt_dragonE_persistent_loop			\Foley\fld_Foley\_MOUNTS\mnt_DragonE\Stop_mnt_dragonE_persistent_loop	
	1503146539	Play_fts_multijump_PLAYER			\Foley\fld_Foley\Character Foley\Switch Based Movements and loops\MD [default]\Play_fts_multijump_PLAYER	Mutli Jump for player character - will increase in pitch as player climbs.
	1504828498	Play_mnt_rolling_salvo_jump			\Foley\fld_Foley\_MOUNTS\ENGINE MOUNTS\mnt_rolling_salvo\Play_mnt_rolling_salvo_jump	
	1506275245	Play_ablty_bubbleslinger_ult_rapidfire_start_PLAYER			\Abilities\fld_Abilities\Class Abilities\Class 01 - Gun slinger\Bubble Slinger\Class 01 - bubble Slinger PLA\Play_ablty_bubbleslinger_ult_rapidfire_start_PLAYER	
	1508491110	Play_mob_minion_tombraiser_banshee_aggro			\Abilities\fld_Abilities\GEM Abiltiies\TombRaiser Banshee Minion\Play_mob_minion_tombraiser_banshee_aggro	
	1509313084	Play_affix_turret_attk			\Abilities\fld_Abilities\_BOSS Abilities\_BOSS Affixes\Turret\Play_affix_turret_attk	Gun slinger standard gun
	1510013187	Play_sfx_block_geode_booster_place			\Foley\fld_Foley\Block Sounds\Build\Play_sfx_block_geode_booster_place	Placing a block - sound played on completion of block built
	1512445458	STOP_TERRAFORMING_MODE_PLAYER			\Foley\fld_Foley\Block Sounds\Terraforming\STOP_TERRAFORMING_MODE_PLAYER	
	1513358905	Play_ablty_dracolyte_familiar_vo_charge_ready_PLAYER			\Abilities\fld_Abilities\Class Abilities\Class 03 - Dracolyte\Dracolyte ORIGINAL FLAME\Player\Familiar\Play_ablty_dracolyte_familiar_vo_charge_ready_PLAYER	
	1514102514	Play_fts_mnt_engine_walk			\Foley\fld_Foley\_MOUNTS\_GENERAL\_mnt_generic_spawns\Generic\Play_fts_mnt_engine_walk	DEFAULT footstep movement sound. Single Speed Walk for MD / Default Size
	1515526607	Stop_wings_generic_loop			\Foley\fld_Foley\_WINGS - Flying\_Wings_REGULAR\Stop_wings_generic_loop	Turn off gliding wind sound & change state to normal mode
	1518614509	Play_ablty_bubbleslinger_charge_shot_fire_02_PLAYER			\Abilities\fld_Abilities\Class Abilities\Class 01 - Gun slinger\Bubble Slinger\Class 01 - bubble Slinger PLA\Play_ablty_bubbleslinger_charge_shot_fire_02_PLAYER	Play_ablty_class1_gun_fire_01 - Smallest Bullet
	1518731917	Stop_ablty_dracolyte_mech_flamethrower_buffed_loop_PLAYER			\Abilities\fld_Abilities\Class Abilities\Class 03 - Dracolyte\Dracolyte SKIN MECH\Player\Stop_ablty_dracolyte_mech_flamethrower_buffed_loop_PLAYER	Fireing sound for firefly / fireball projectiles.
	1520251953	Play_hero_abtly_melee_impact			\Abilities\fld_Abilities\Class Abilities\Class 15 - Hero\_NPC\Play_hero_abtly_melee_impact	
	1520608203	Play_mnt_booster_jump			\Foley\fld_Foley\_MOUNTS\ENGINE MOUNTS\mnt_booster_generic\Play_mnt_booster_jump	
	1522988066	Play_ablty_faetrickster_debuff_start_PLAYER			\Abilities\fld_Abilities\Class Abilities\Class 02 - Fae Trickster\Class 02 - Fae Trickster_PLAYER\Play_ablty_faetrickster_debuff_start_PLAYER	
	1526004599	Play_ablty_cndybb_slam			\Abilities\fld_Abilities\Class Abilities\Class 05 - Candy Barbarian\NPC\Play_ablty_cndybb_slam	
	1531950661	Play_ablty_dinohunter_trap_triggered_LG			\Abilities\fld_Abilities\Class Abilities\Class 14 - DinoHunter\_NPC\Play_ablty_dinohunter_trap_triggered_LG	
	1539652752	Stop_ablty_common_breathbeam_02_loop			\Abilities\fld_Abilities\_Common\FlameThrowerBeams\_NPC\Stop_ablty_common_breathbeam_02_loop	
	1540856342	Play_fts_mnt_md_meownt_run			\Foley\fld_Foley\_MOUNTS\mnt_md_meownt\Play_fts_mnt_md_meownt_run	DEFAULT footstep movement sound. This loops and is not tied to animation. Can control the speed via RTPC : fts_movement_speed
	1541168779	Play_ablty_dino_shadowhunter_dart_fire			\Abilities\fld_Abilities\Class Abilities\Class 14 - DinoHunter\_NPC\Skin\Play_ablty_dino_shadowhunter_dart_fire	
	1546046216	Play_ablty_boat_cannon_lg_fire_PLAYER			\Abilities\fld_Abilities\Class Abilities\Class 08 - Pirate\Boat - Cannon\Boat - Cannon_PLAYER\Play_ablty_boat_cannon_lg_fire_PLAYER	
	1547280215	Play_ablty_adventurer_boomerang_projectile_loop			\Abilities\fld_Abilities\Class Abilities\Class 09 - Adventurer\NPC\Play_ablty_adventurer_boomerang_projectile_loop	
	1548728273	Play_ablty_dinohunter_trap_triggered_MD			\Abilities\fld_Abilities\Class Abilities\Class 14 - DinoHunter\_NPC\Play_ablty_dinohunter_trap_triggered_MD	
	1550028931	Play_mob_boss_cryingprophet_ablty_eyeball_ground_hit			\Abilities\fld_Abilities\_BOSS Abilities\BOSS_CryingProphet\Play_mob_boss_cryingprophet_ablty_eyeball_ground_hit	
	1550255276	Play_vfx_md_water_splash			\Foley\fld_Foley\Character Foley\Liquids Foley\Water\Play_vfx_md_water_splash	PLayer sized - jump into water splash
	1551160833	Play_ablty_shdwhntr_radiantarrow_charge_01_PLAYER			\Abilities\fld_Abilities\Class Abilities\Class 07 - ShadowHunter\Class 07 - ShadowHunter PLAYER\Play_ablty_shdwhntr_radiantarrow_charge_01_PLAYER	
	1551935649	Play_ablty_faetrickster_gem_decoy_explode			\Abilities\fld_Abilities\GEM Abiltiies\Play_ablty_faetrickster_gem_decoy_explode	
	1552037389	Play_mnt_dragonE_jump			\Foley\fld_Foley\_MOUNTS\mnt_DragonE\Play_mnt_dragonE_jump	
	1554167151	Play_dracolyte_familiar_level_01_loop			\Abilities\fld_Abilities\Class Abilities\Class 03 - Dracolyte\Dracolyte ORIGINAL FLAME\NPC\Familiar\Play_dracolyte_familiar_level_01_loop	
	1557351452	Play_wpn_dragon_bubbles_hit_sm			\Abilities\fld_Abilities\_Common\DragonMount\Play_wpn_dragon_bubbles_hit_sm	
	1557852911	Play_lunarlancer_flame_ablty_basic_spear_land_explosion			\Abilities\fld_Abilities\Class Abilities\Class 11 - Lunar Lancer\NPC\Fire\Play_lunarlancer_flame_ablty_basic_spear_land_explosion	
	1559567136	Play_mnt_sugarglider_persistent_loop			\Foley\fld_Foley\_MOUNTS\mnt_md_sugarglider\Play_mnt_sugarglider_persistent_loop	
	1562333078	Stop_mnt_lightcycle_dubstep_fowards_loop			\Foley\fld_Foley\_MOUNTS\ENGINE MOUNTS\mnt_Lightcycle_Dubstep\Stop_mnt_lightcycle_dubstep_fowards_loop	
	1563310078	Play_bard_abtly_bardsong_loop			\Abilities\fld_Abilities\Class Abilities\Class 16 - Bard\_NPC\Play_bard_abtly_bardsong_loop	
	1563604786	Stop_mnt_flyingcarpet_backwards_loop			\Foley\fld_Foley\_MOUNTS\ENGINE MOUNTS\mnt_FlyingCarpet\Stop_mnt_flyingcarpet_backwards_loop	
	1564621096	Play_fts_ball_gadgetcat_walk			\Foley\fld_Foley\_MOUNTS\BALL MOUNTS\fts_BALL\GadgetCat\Play_fts_ball_gadgetcat_walk	in mount use BALL as the footstep size 
	1564724559	Play_ablty_dino_shadowhunter_trap_charged_twirl_loop_PLAYER			\Abilities\fld_Abilities\Class Abilities\Class 14 - DinoHunter\_Player\SKIN_ShadowHunter\_Player\Loops\Play_ablty_dino_shadowhunter_trap_charged_twirl_loop_PLAYER	
	1565050546	Play_bard_abtly_crystal_throw_PLAYER			\Abilities\fld_Abilities\Class Abilities\Class 16 - Bard\_Player\Play_bard_abtly_crystal_throw_PLAYER	
	1567301342	Stop_prop_OnimousTotem_loop			\Foley\fld_Foley\Props\prop_Onimous_Totem\Stop_prop_OnimousTotem_loop	
	1571177675	Stop_fishing_reel_PLAYER			\Foley\fld_Foley\_FISHING\PLAYER\Stop_fishing_reel_PLAYER	
	1571983481	Stop_ablty_neon_ninja_stasis_loop_PLAYER			\Abilities\fld_Abilities\Class Abilities\Class 04 - Neon Ninja\Player\Stop_ablty_neon_ninja_stasis_loop_PLAYER	
	1573833680	Play_mnt_broomstick_persistent_loop			\Foley\fld_Foley\_MOUNTS\ENGINE MOUNTS\mnt_BroomStick\Play_mnt_broomstick_persistent_loop	
	1575427930	Play_ablty_dragon_boss_npc_flame_AOE			\Abilities\fld_Abilities\_Common\DragonNPC\Play_ablty_dragon_boss_npc_flame_AOE	
	1576769377	Play_ablty_revenant_cooldown_stop			\Abilities\fld_Abilities\Class Abilities\Class 12 - Reverant\NPC\Play_ablty_revenant_cooldown_stop	
	1579240524	Play_ablty_geode_modules_grapple_fire_PLAYER			\Abilities\fld_Abilities\_Common\_GEODE\Modules\PLayer\Play_ablty_geode_modules_grapple_fire_PLAYER	
	1581815245	Stop_ablty_common_breathbeam_spikes_loop			\Abilities\fld_Abilities\_Common\FlameThrowerBeams\_NPC\Stop_ablty_common_breathbeam_spikes_loop	
	1584673764	Play_mob_minion_lunarlancer_attk			\Abilities\fld_Abilities\GEM Abiltiies\LunarLancer Minion\Play_mob_minion_lunarlancer_attk	
	1585754729	Play_sfx_block_place			\Foley\fld_Foley\Block Sounds\Build\Play_sfx_block_place	Placing a block - sound played on completion of block built
	1586790975	Play_hero_abtly_melee_punch_swing_fast			\Abilities\fld_Abilities\Class Abilities\Class 15 - Hero\_NPC\Play_hero_abtly_melee_punch_swing_fast	
	1587296598	Play_mnt_cloud_persistent_loop			\Foley\fld_Foley\_MOUNTS\ENGINE MOUNTS\mnt_Cloud\Default Cloud\Play_mnt_cloud_persistent_loop	
	1587611772	Play_sfx_bullet_hit			\Foley\fld_Foley\Block Sounds\Play_sfx_bullet_hit	Bullet Hits Player - is 3D and should play on side where bullet hits so player can tell where the assailant is. 
	1587957833	Play_ablty_faetrickster_duplicate_B_PLAYER			\Abilities\fld_Abilities\Class Abilities\Class 02 - Fae Trickster\Class 02 - Fae Trickster_PLAYER\Play_ablty_faetrickster_duplicate_B_PLAYER	
	1588544203	Play_ablty_puff_generic_sm			\Abilities\fld_Abilities\_Common\Play_ablty_puff_generic_sm	
	1588633471	Play_dubomancer_ablty_passive_shield			\Abilities\fld_Abilities\Class Abilities\Class 13 - Chloromancer\SKIN_Dubomancer\_NPC\Play_dubomancer_ablty_passive_shield	
	1589049785	Play_ablty_dracolyte_transform			\Abilities\fld_Abilities\Class Abilities\Class 03 - Dracolyte\Dracolyte ORIGINAL FLAME\NPC\Play_ablty_dracolyte_transform	Purple Mushroom Explosion NPC ONLY!
	1589687321	Stop_mnt_sleigh_rocket_fowards_loop			\Foley\fld_Foley\_MOUNTS\ENGINE MOUNTS\mnt_rocket_sleigh\Stop_mnt_sleigh_rocket_fowards_loop	
	1589948991	Play_vfx_hg_lava_wade			\Foley\fld_Foley\Character Foley\Liquids Foley\Lava\Play_vfx_hg_lava_wade	Water movement for HUGE creatures
	1590092833	Set_sw_moveswitch_idle			\Foley\fld_Foley\_MOUNTS\_GENERAL\_Switches and States\Set_sw_moveswitch_idle	
	1597412821	Play_ablty_dracolyte_mech_transform			\Abilities\fld_Abilities\Class Abilities\Class 03 - Dracolyte\Dracolyte SKIN MECH\NPC\Play_ablty_dracolyte_mech_transform	NON PLAYERS - DO NOT EMIT SOUND
	1597597020	Play_boss_lunargoddess_ablty_gun_fire			\Abilities\fld_Abilities\_BOSS Abilities\BOSS_LunarGoddess\Play_boss_lunargoddess_ablty_gun_fire	
	1602147882	Play_dracolyte_familiar_level_02_loop			\Abilities\fld_Abilities\Class Abilities\Class 03 - Dracolyte\Dracolyte ORIGINAL FLAME\NPC\Familiar\Play_dracolyte_familiar_level_02_loop	
	1604781776	Play_ablty_geode_gasplant_explode_projectile			\Abilities\fld_Abilities\_Common\Explosions\_NPC\Play_ablty_geode_gasplant_explode_projectile	
	1604878833	Play_wpn_swing_rush			\Abilities\fld_Abilities\Weapons\SpecialCases\Play_wpn_swing_rush	
	1613593243	Play_mnt_MAG_DANCE_FORWARD			\Foley\fld_Foley\_MAG_RIDERS\mnt_MAG_DancePAD\Play_mnt_MAG_DANCE_FORWARD	
	1615235575	Play_ablty_amp_bot_boss_windup_punch_build			\Abilities\fld_Abilities\_Common\NPC_Amperium\Play_ablty_amp_bot_boss_windup_punch_build	
	1615389978	Play_ablty_adventurer_boomerang_hit_PLAYER			\Abilities\fld_Abilities\Class Abilities\Class 09 - Adventurer\PLAYER\Play_ablty_adventurer_boomerang_hit_PLAYER	
	1617129171	Play_lunarlancer_ablty_grapple_fire			\Abilities\fld_Abilities\Class Abilities\Class 11 - Lunar Lancer\NPC\Play_lunarlancer_ablty_grapple_fire	
	1617665909	Play_vfx_md_chocolate_wade			\Foley\fld_Foley\Character Foley\Liquids Foley\Chocolate\Play_vfx_md_chocolate_wade	Player generated water movement sounds to attach to VFX 
	1619111980	Play_ablty_adventurer_surprise_land_heal			\Abilities\fld_Abilities\Class Abilities\Class 09 - Adventurer\NPC\Play_ablty_adventurer_surprise_land_heal	
	1621896967	Play_revenant_magicgirl__ablty_spritspike_loop			\Abilities\fld_Abilities\Class Abilities\Class 12 - Reverant\SKIN - MAGIC GIRL\NPC\Play_revenant_magicgirl__ablty_spritspike_loop	
	1629343213	Play_mnt_dragonbreath_firecracker			\Foley\fld_Foley\_MOUNTS\mnt_lg_dragon_flying\Breaths\Play_mnt_dragonbreath_firecracker	
	1629892407	Play_fts_hg_bodyfall			\Foley\fld_Foley\Character Foley\Switch Based Movements and loops\HG\Play_fts_hg_bodyfall	DEFAULT footstep movement sound. This loops and is not tied to animation. Can control the speed via RTPC : fts_movement_speed
	1631416916	Play_mnt_cloud_storm_persistent_loop			\Foley\fld_Foley\_MOUNTS\ENGINE MOUNTS\mnt_Cloud\Storm Cloud\Play_mnt_cloud_storm_persistent_loop	
	1632843020	Play_sfx_block_water_tick_vertical			\Foley\fld_Foley\Liquid Blocks\Water\Play_sfx_block_water_tick_vertical	
	1633748908	Play_subclass_NINJA_START			\Abilities\fld_Abilities\SubClass_Abilities\SPAWNS\Play_subclass_NINJA_START	
	1637519836	Play_prop_OnimousTotem_loop			\Foley\fld_Foley\Props\prop_Onimous_Totem\Play_prop_OnimousTotem_loop	
	1638453470	Play_fts_mnt_engine_jumpland			\Foley\fld_Foley\_MOUNTS\_GENERAL\_mnt_generic_spawns\Generic\Play_fts_mnt_engine_jumpland	DEFAULT footstep movement sound. This loops and is not tied to animation. Can control the speed via RTPC : fts_movement_speed
	1638847381	Play_ablty_charge_shot_fire_03_dub_PLAYER			\Abilities\fld_Abilities\Class Abilities\Class 01 - Gun slinger\Class 02 - Dubslinger\PLAYER\Play_ablty_charge_shot_fire_03_dub_PLAYER	Play_ablty_class1_gun_fire_03 - Max Bullet (bomb)
	1639019614	Play_wpn_dragon_bubbles_fire			\Abilities\fld_Abilities\_Common\DragonMount\Play_wpn_dragon_bubbles_fire	
	1641567809	Play_ablty_blast_jump_fire_dub			\Abilities\fld_Abilities\Class Abilities\Class 01 - Gun slinger\Class 02 - Dubslinger\NPC\Play_ablty_blast_jump_fire_dub	
	1641794692	Play_wpn_grenade_explode_darkshield_dragon			\Abilities\fld_Abilities\Weapons\Grenade\Play_wpn_grenade_explode_darkshield_dragon	has a small delay and vortex building.
	1642617944	Stop_mnt_lightcycle_fowards_loop			\Foley\fld_Foley\_MOUNTS\ENGINE MOUNTS\mnt_Lightcycle\Stop_mnt_lightcycle_fowards_loop	
	1644052129	Play_fts_mnt_reindeer_jump			\Foley\fld_Foley\_MOUNTS\mnt_md_raindeer\Play_fts_mnt_reindeer_jump	DEFAULT footstep movement sound. This loops and is not tied to animation. Can control the speed via RTPC : fts_movement_speed
	1645189375	Play_fts_lg_walk			\Foley\fld_Foley\Character Foley\Switch Based Movements and loops\LG\Play_fts_lg_walk	DEFAULT footstep movement sound. This loops and is not tied to animation. Can control the speed via RTPC : fts_movement_speed
	1652788667	Play_affix_meteor_explosion			\Abilities\fld_Abilities\_BOSS Abilities\_BOSS Affixes\Play_affix_meteor_explosion	
	1658421857	Play_boss_rampage_spawn_pkfx			\Abilities\fld_Abilities\_BOSS Abilities\BOSS_Rampage\Play_boss_rampage_spawn_pkfx	PKFX File version
	1659322446	Play_ablty_bubbleslinger_fast_attack_loop_PLAYER			\Abilities\fld_Abilities\Class Abilities\Class 01 - Gun slinger\Bubble Slinger\Class 01 - bubble Slinger PLA\Play_ablty_bubbleslinger_fast_attack_loop_PLAYER	Shield Loop Start + L:oop sound for Player Shield. Sets the state to inside a shield - for hpf of ambiance.
	1659465808	Stop_sfx_geode_antigrav_block_loop_rtpc_PLAYER			\Abilities\fld_Abilities\_Common\_GEODE\AntiGravBlocks\PLAYER\Stop_sfx_geode_antigrav_block_loop_rtpc_PLAYER	
	1659536075	Stop_ablty_adventurer_boomerang_projectile_loop_PLAYER			\Abilities\fld_Abilities\Class Abilities\Class 09 - Adventurer\PLAYER\Stop_ablty_adventurer_boomerang_projectile_loop_PLAYER	
	1661952026	Play_mob_boss_cryingprophet_eyeminion_laser_fire			\Abilities\fld_Abilities\_BOSS Abilities\BOSS_CryingProphet\Play_mob_boss_cryingprophet_eyeminion_laser_fire	
	1664341973	Stop_mnt_generic_shadow_persistent_loop			\Foley\fld_Foley\_MOUNTS\_GENERAL\_mnt_generic_spawns\Shadow\Stop_mnt_generic_shadow_persistent_loop	
	1665457741	Play_neon_ninja_amperium_dissipate			\Abilities\fld_Abilities\Class Abilities\Class 04 - Neon Ninja\NPC\skin_amperium\Play_neon_ninja_amperium_dissipate	
	1666806242	Play_turret_pirate_cannon_sm_persistent_loop			\Abilities\fld_Abilities\Class Abilities\Class 08 - Pirate\NPC - Class 08 - Pirate\Turret_Mob\Turret_Cannon_Parrot\Play_turret_pirate_cannon_sm_persistent_loop	
	1669875096	Stop_mnt_flyingcarpet_idle_loop			\Foley\fld_Foley\_MOUNTS\ENGINE MOUNTS\mnt_FlyingCarpet\Stop_mnt_flyingcarpet_idle_loop	
	1671516600	Play_wpn_swing_sht_sm_h_player			\Abilities\fld_Abilities\Weapons\Swing Weapons PLayer\Play_wpn_swing_sht_sm_h_player	Generic Weapon Attack : Short - Small - Heavy
	1672738348	Play_ablty_dragon_boss_npc_flame_projectile			\Abilities\fld_Abilities\_Common\DragonNPC\Play_ablty_dragon_boss_npc_flame_projectile	
	1673060790	Play_neon_ninja_dissipate_PLAYER			\Abilities\fld_Abilities\Class Abilities\Class 04 - Neon Ninja\Player\Play_neon_ninja_dissipate_PLAYER	
	1673675141	Play_ablty_pirate_cannonparrot_throw			\Abilities\fld_Abilities\Class Abilities\Class 08 - Pirate\NPC - Class 08 - Pirate\Play_ablty_pirate_cannonparrot_throw	
	1674367130	Play_boss_dreadnought_ablty_immunity_physical_loop			\Abilities\fld_Abilities\_BOSS Abilities\BOSS_Dreadnought\Play_boss_dreadnought_ablty_immunity_physical_loop	
	1675563566	Play_mnt_mystical_orb_fowards_loop			\Foley\fld_Foley\_MOUNTS\ENGINE MOUNTS\mnt_mystical_orb\Play_mnt_mystical_orb_fowards_loop	
	1677649130	Play_mnt_dragonbreath_fire			\Foley\fld_Foley\_MOUNTS\mnt_lg_dragon_flying\Breaths\Play_mnt_dragonbreath_fire	
	1678992177	Play_ablty_dash_PLAYER			\Abilities\fld_Abilities\_Common\Charge Dash\_Player\Play_ablty_dash_PLAYER	
	1679340795	Play_ablty_dracolyte_flamethrower_buffed_loop_PLAYER			\Abilities\fld_Abilities\Class Abilities\Class 03 - Dracolyte\Dracolyte ORIGINAL FLAME\Player\Play_ablty_dracolyte_flamethrower_buffed_loop_PLAYER	Fireing sound for firefly / fireball projectiles.
	1681019685	Play_ablty_shdwhntr_sharp_radiantarrow_charge_02_PLAYER			\Abilities\fld_Abilities\Class Abilities\Class 07 - ShadowHunter\SKIN - Class 07 - ShadowHunter - SHARPSHOOTER\Class 07 - ShadowHunter PLAYER\Play_ablty_shdwhntr_sharp_radiantarrow_charge_02_PLAYER	
	1683958834	Stop_lunarlancer_flame_ablty_spear_projectile_fire_loop			\Abilities\fld_Abilities\Class Abilities\Class 11 - Lunar Lancer\NPC\Fire\Stop_lunarlancer_flame_ablty_spear_projectile_fire_loop	
	1687724699	Play_dragon_wings_loop			\Foley\fld_Foley\_MOUNTS\mnt_lg_dragon_flying\Play_dragon_wings_loop	
	1689638684	Play_ablty_geode_critter_loot_spawn			\Abilities\fld_Abilities\_Common\_GEODE\Critters\Play_ablty_geode_critter_loot_spawn	
	1690955389	Stop_wpn_spin_md_npc_pitcherplant			\Abilities\fld_Abilities\Weapons\Swing Weapons NPC\Stop_wpn_spin_md_npc_pitcherplant	
	1692456064	Play_ablty_shdwhntr_radiantarrow_charged_fire_PLAYER			\Abilities\fld_Abilities\Class Abilities\Class 07 - ShadowHunter\Class 07 - ShadowHunter PLAYER\Play_ablty_shdwhntr_radiantarrow_charged_fire_PLAYER	Play_ablty_class1_gun_fire_01 - Max Bullet (bomb)
	1695693191	Stop_ablty_cndybb_summon_build_loop			\Abilities\fld_Abilities\Class Abilities\Class 05 - Candy Barbarian\NPC\Stop_ablty_cndybb_summon_build_loop	
	1699626941	Play_ablty_shdwhntr_sharp_ultimate_loop_PLAYER			\Abilities\fld_Abilities\Class Abilities\Class 07 - ShadowHunter\SKIN - Class 07 - ShadowHunter - SHARPSHOOTER\Class 07 - ShadowHunter PLAYER\Play_ablty_shdwhntr_sharp_ultimate_loop_PLAYER	Shield Loop Start + L:oop sound for Player Shield. Sets the state to inside a shield - for hpf of ambiance.
	1700669987	Play_fts_mnt_firecorgi_jump			\Foley\fld_Foley\_MOUNTS\mnt_md_firecorgi\Play_fts_mnt_firecorgi_jump	DEFAULT footstep movement sound. This loops and is not tied to animation. Can control the speed via RTPC : fts_movement_speed
	1701751919	Play_mnt_dragonbreath_darkness			\Foley\fld_Foley\_MOUNTS\mnt_lg_dragon_flying\Breaths\Play_mnt_dragonbreath_darkness	
	1702752981	Play_fts_mnt_md_meowntbot_jumpland			\Foley\fld_Foley\_MOUNTS\mnt_md_meownt_robot\Play_fts_mnt_md_meowntbot_jumpland	DEFAULT footstep movement sound. This loops and is not tied to animation. Can control the speed via RTPC : fts_movement_speed
	1703855928	Stop_sfx_block_tar_loop			\Foley\fld_Foley\Liquid Blocks\Tar\Stop_sfx_block_tar_loop	
	1705288777	Play_wpn_swing_sht_md_h_timed_BOSS			\Abilities\fld_Abilities\Weapons\Swing Weapons BOSS Attenuations\Play_wpn_swing_sht_md_h_timed_BOSS	
	1706379303	Play_ablty_subclass_candybarbarian_rage_buff			\Abilities\fld_Abilities\SubClass_Abilities\Abilities\Play_ablty_subclass_candybarbarian_rage_buff	
	1707294671	Stop_fishing_cast_loop_PLAYER			\Foley\fld_Foley\_FISHING\PLAYER\Stop_fishing_cast_loop_PLAYER	
	1708725630	Play_ablty_amp_projectile_canon_fire			\Abilities\fld_Abilities\_Common\NPC_Amperium\Play_ablty_amp_projectile_canon_fire	
	1711071846	Stop_mnt_lg_dragon_amperium_wings_persistent_loop			\Foley\fld_Foley\_MOUNTS\mnt_lg_dragon_flying\Stop_mnt_lg_dragon_amperium_wings_persistent_loop	
	1712335729	Play_ablty_cndybb_summon_hit_PLAYER			\Abilities\fld_Abilities\Class Abilities\Class 05 - Candy Barbarian\PLayer\Play_ablty_cndybb_summon_hit_PLAYER	
	1712539591	Play_sfx_portal_homeworld_persistent_loop			\Abilities\fld_Abilities\_Common\Portals\_NPC\Play_sfx_portal_homeworld_persistent_loop	
	1715992648	Play_ablty_bubbleslinger_fire_PLAYER			\Abilities\fld_Abilities\Class Abilities\Class 01 - Gun slinger\Bubble Slinger\Class 01 - bubble Slinger PLA\Play_ablty_bubbleslinger_fire_PLAYER	Gun slinger standard gun
	1717632083	Play_fts_mnt_md_spider_walk			\Foley\fld_Foley\_MOUNTS\mnt_md_spider\Play_fts_mnt_md_spider_walk	DEFAULT footstep movement sound. This loops and is not tied to animation. Can control the speed via RTPC : fts_movement_speed
	1720004355	Stop_mnt_cloud_fowards_loop			\Foley\fld_Foley\_MOUNTS\ENGINE MOUNTS\mnt_Cloud\Default Cloud\Stop_mnt_cloud_fowards_loop	
	1722459265	Play_ablty_dracolyte_mech_change_back_PLAYER			\Abilities\fld_Abilities\Class Abilities\Class 03 - Dracolyte\Dracolyte SKIN MECH\Player\Play_ablty_dracolyte_mech_change_back_PLAYER	
	1724288308	Play_ablty_dragon_flamethrower_loop			\Abilities\fld_Abilities\_Common\FlameThrowerBeams\_NPC\Play_ablty_dragon_flamethrower_loop	Fireing sound for firefly / fireball projectiles.
	1727680242	Play_hero_abtly_ground_impact			\Abilities\fld_Abilities\Class Abilities\Class 15 - Hero\_NPC\Play_hero_abtly_ground_impact	
	1729525924	Play_boss_dreadnought_ablty_incinerate_fire			\Abilities\fld_Abilities\_BOSS Abilities\BOSS_Dreadnought\Play_boss_dreadnought_ablty_incinerate_fire	
	1733955476	Play_mob_revenant_minion_spawn_02			\Abilities\fld_Abilities\Class Abilities\Class 12 - Reverant\Minion\mob_revenant_minion\Play_mob_revenant_minion_spawn_02	
	1733955477	Play_mob_revenant_minion_spawn_03			\Abilities\fld_Abilities\Class Abilities\Class 12 - Reverant\Minion\mob_revenant_minion\Play_mob_revenant_minion_spawn_03	
	1733955479	Play_mob_revenant_minion_spawn_01			\Abilities\fld_Abilities\Class Abilities\Class 12 - Reverant\Minion\mob_revenant_minion\Play_mob_revenant_minion_spawn_01	
	1734731442	Play_fts_mnt_lg_warhorseice_run			\Foley\fld_Foley\_MOUNTS\mnt_lg_Warhorse\mnt_lg_Warhorse_ICE\Play_fts_mnt_lg_warhorseice_run	DEFAULT footstep movement sound. This loops and is not tied to animation. Can control the speed via RTPC : fts_movement_speed
	1735099035	Play_mnt_music_carpet_idle_loop			\Foley\fld_Foley\_MOUNTS\ENGINE MOUNTS\mnt_music_sheet_carpet\Play_mnt_music_carpet_idle_loop	
